Id,Label,timeset,bus number,lon,lat,supply (mw),demand (mw),cluster,modularity_class,Cluter-ID,Degree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,componentnumber,clustering,triangles
9979,,,,-114.791725,43.346569,0,0.175271982,14,30,0,1,1,25,0.07147,0.075439,0,0,0,0
9980,,,,-111.91497,43.672413,0,5.435510421,0,29,0,3,3,29,0.060268,0.063243,6306.459889,0,0,0
9981,,,,-107.955368,44.016899,0,10.56961607,18,31,0,2,2,29,0.058125,0.060142,0,0,0,0
9982,,,,-107.451195,44.034126,0,0,9,31,0,1,1,24,0.076322,0.079815,0,0,0,0
9983,,,,-117.054298,42.974049,0,0,14,30,0,1,1,29,0.055002,0.056841,0,0,0,0
9984,,,,-111.111336,43.723251,0,0,0,29,0,3,3,24,0.076329,0.079609,14427,0,0,0
9985,,,,-121.406105,42.198761,0,0.866491095,9,6,0,1,1,31,0.057331,0.059673,0,0,0,0
9986,,,,-111.773575,43.631851,0,9.266170371,0,29,0,2,2,26,0.07075,0.075054,75686.7948,0,0,0
9987,,,,-111.96386,43.596302,0,1.011966457,0,29,0,1,1,28,0.065759,0.069855,0,0,0,0
9988,,,,-115.6912,43.132954,0,34.32056369,14,30,0,4,4,27,0.062262,0.065123,14427,0,0.333333,1
9989,,,,-104.628021,44.099701,0,4.745446463,22,34,0,1,1,28,0.058807,0.060722,0,0,0,0
9990,,,,-112.812767,43.444908,0,6.818580386,0,30,0,1,1,31,0.058215,0.061645,0,0,0,0
9991,,,,-113.944756,43.307686,0,1.323997057,14,30,0,2,2,29,0.06589,0.071349,14386.66667,0,0,0
9992,,,,-111.933021,43.526302,0,2.678374449,0,29,0,2,2,30,0.058123,0.0609,8,0,0,0
9993,,,,-103.068237,44.112488,0,6.755238889,22,34,0,1,1,26,0.066909,0.069705,0,0,0,0
9994,,,,-111.111336,43.602699,0,0,0,29,0,1,1,25,0.070917,0.073463,0,0,0,0
9995,,,,-116.09343,42.989613,0,11.40517561,14,30,0,3,3,25,0.070385,0.074548,16779.51372,0,0.333333,1
9996,,,,-121.918053,41.967369,0,0,9,6,0,2,2,28,0.065577,0.068754,2389.987656,0,0,0
9997,,,,-121.600548,42.025154,0,1.751748076,9,6,0,1,1,29,0.063321,0.066323,0,0,0,0
9998,,,,-106.375,31.7569,25.89218237,0,17,28,0,1,1,27,0.063459,0.06643,0,0,0,0
9999,,,,-120.953341,39.134259,7.37323014,0,20,10,0,1,1,26,0.076045,0.080595,0,0,0,0
10000,,,,-118.4168,34.01135,9.905446938,0,2,46,0,3,3,27,0.072982,0.078938,24602.77698,0,0,0
10001,,,,-108.082,35.4159,97.96306456,0,9,51,0,1,1,27,0.061091,0.063758,0,0,0,0
10002,,,,-122.365,47.079722,51.88990021,0,19,63,0,3,3,31,0.054501,0.056762,14427,0,0,0
10003,,,,-111.781064,33.466477,0,0,7,22,0,1,1,23,0.087998,0.092681,0,0,0,0
10004,,,,-119.2567,37.147926,79.88157353,0,9,54,0,2,2,24,0.08697,0.092183,183039.2766,0,0,0
10005,,,,-110.3033,34.9394,386.835921,0,9,42,0,2,2,25,0.076166,0.080624,16350.5561,0,0,0
10006,,,,-109.5538,31.364122,5.981597528,0,9,22,0,1,1,27,0.066844,0.069619,0,0,0,0
10007,,,,-111.9122,33.4225,128.1030518,0,7,22,0,3,3,25,0.074854,0.077766,14427,0,0,0
10008,,,,-112.1583,33.4417,365.2490809,0,7,22,0,1,1,28,0.0614,0.063383,0,0,0,0
10009,,,,-111.3,32.5517,70.61984816,0,7,16,0,2,2,30,0.055136,0.056743,14425,0,0,0
10010,,,,-114.7106,32.7214,127.0969614,0,9,42,0,3,3,25,0.076425,0.080389,63704.4765,0,0,0
10011,,,,-110.992148,32.252273,31.78980834,0,7,16,0,2,2,29,0.059101,0.061766,19933.30828,0,0,0
10012,,,,-110.9047,32.16,178.4179094,0,7,16,0,2,2,29,0.060232,0.063098,18808.29625,0,0,0
10013,,,,-112.2153,33.5561,249.3570367,0,7,22,0,1,1,29,0.057973,0.059899,0,0,0,0
10014,,,,-111.946052,33.439375,14.68350729,0,7,22,0,3,3,24,0.081266,0.085745,19497.36001,0,0,0
10015,,,,-111.344,33.5907,58.04952074,0,7,42,0,1,1,30,0.055221,0.056843,0,0,0,0
10016,,,,-111.9353,33.3556,196.0996759,0,7,22,0,3,3,26,0.070066,0.073059,967.367999,0,0,0
10017,,,,-111.4431,33.5536,25.51277767,0,7,42,0,2,2,30,0.055221,0.056889,14427,0,0,0
10018,,,,-111.161786,33.671104,6.627010835,0,7,42,0,1,1,30,0.05522,0.056816,0,0,0,0
10019,,,,-111.536,33.5661,3.560271541,0,7,42,0,1,1,31,0.052331,0.053688,0,0,0,0
10020,,,,-120.93139,37.62936,36.95886689,0,1,54,0,1,1,33,0.050717,0.052771,0,0,0,0
10021,,,,-114.570669,35.197044,97.74306581,0,9,20,0,1,1,28,0.068326,0.071934,0,0,0,0
10022,,,,-111.483872,36.936614,505.7002756,0,9,47,0,1,1,31,0.057033,0.059489,0,0,0,0
10023,,,,-114.738006,36.01551,797.7443245,0,15,20,0,2,2,28,0.067947,0.071663,11.583333,0,0,0
10024,,,,-111.312506,40.493631,8.549351188,0,4,45,0,2,2,33,0.052529,0.054975,0,0,1,1
10025,,,,-109.8931,32.0603,217.9414085,0,9,22,0,1,1,26,0.071628,0.075134,0,0,0,0
10026,,,,-120.594678,37.611461,8.339548842,0,20,54,0,1,1,32,0.053444,0.055902,0,0,0,0
10027,,,,-120.746247,37.621536,3.338504874,0,20,10,0,2,2,28,0.067858,0.073105,14334.33333,0,0,0
10028,,,,-121.86215,40.45193,4.246386643,0,9,3,0,5,5,26,0.076147,0.080753,43278,0,0,0
10029,,,,-120.80355,39.215979,0,0,20,44,0,4,4,27,0.071427,0.075983,41086.53858,0,0,0
10030,,,,-120.539444,38.071944,0.928475316,0,20,10,0,2,2,29,0.062383,0.065731,5971.76387,0,0,0
10031,,,,-119.087712,36.909137,7.473230145,0,9,49,0,2,2,26,0.074534,0.078312,28852,0,0,0
10032,,,,-119.087556,36.908907,41.60976617,0,9,49,0,2,2,27,0.069365,0.07234,14427,0,0,0
10033,,,,-121.249438,40.007445,53.81855857,0,20,32,0,1,1,28,0.066203,0.0694,0,0,0,0
10034,,,,-121.327692,39.91062,19.51171198,0,20,32,0,3,3,27,0.070995,0.075316,31781.28512,0,0,0
10035,,,,-121.190663,40.175656,14.73493872,0,20,32,0,2,2,28,0.066203,0.069443,28852,0,0,0
10036,,,,-121.148241,40.085476,21.5342602,0,20,32,0,2,2,29,0.062095,0.064748,28852,0,0,0
10037,,,,-121.149373,40.085997,49.21487201,0,20,32,0,2,2,30,0.058465,0.060649,14427,0,0,0
10038,,,,-121.657383,39.788877,8.617265181,0,20,13,0,2,2,28,0.066162,0.0694,43275,0,0,0
10039,,,,-120.813239,38.771764,8.411294648,0,1,10,0,2,2,28,0.066292,0.0697,28852,0,0,0
10040,,,,-122.121904,40.404645,0,0,9,32,0,2,2,28,0.066631,0.07058,5381.726904,0,0,0
10041,,,,-122.02093,40.570817,0,0,9,3,0,1,1,26,0.076144,0.080615,0,0,0,0
10042,,,,-121.409687,39.825907,26.4295634,0,20,44,0,1,1,28,0.066252,0.069491,0,0,0,0
10043,,,,-121.631819,39.869265,5.144334033,0,20,13,0,3,3,29,0.062057,0.064715,28853,0,0,0
10044,,,,-120.8443,39.29807,0,0,20,44,0,3,3,27,0.070806,0.074644,0,0,0,0
10045,,,,-120.767437,39.256873,8.159885271,0,20,44,0,3,3,28,0.066666,0.070188,14427,0,0,0
10046,,,,-120.767046,39.257388,22.23406364,0,20,44,0,2,2,29,0.0625,0.065283,0,0,0,0
10047,,,,-120.835587,39.216985,7.294858125,0,20,44,0,4,4,27,0.070857,0.075005,24705.89947,0,0,0
10048,,,,-120.619152,38.793574,11.39496916,0,20,10,0,1,1,28,0.06622,0.069446,0,0,0,0
10049,,,,-120.669901,38.330985,39.03914096,0,1,10,0,1,1,31,0.056019,0.058362,0,0,0,0
10050,,,,-119.02025,36.927424,40.52744098,0,9,49,0,1,1,28,0.064866,0.067226,0,0,0,0
10051,,,,-121.041932,38.956985,2.726918339,0,1,13,0,2,2,25,0.082162,0.0882,15467.72539,0,0,0
10052,,,,-121.089479,40.268712,5.777763877,0,9,32,0,2,2,29,0.062093,0.064713,14427,0,0,0
10053,,,,-121.544462,40.929297,8.497156388,0,9,3,0,2,2,26,0.076161,0.080787,50475.5,0,0,0
10054,,,,-121.548657,40.960675,1.685233392,0,9,3,0,3,3,27,0.070775,0.074472,36069,0,0,0
10055,,,,-124.2103,40.7415,65.48906619,0,9,3,0,2,2,27,0.071014,0.074605,6,0,0,0
10056,,,,-121.965502,40.400988,4.268803419,0,9,3,0,1,1,28,0.066248,0.06928,0,0,0,0
10057,,,,-121.975182,40.992295,70.80567513,0,9,3,0,3,3,26,0.076457,0.081073,28843,0,0,0
10058,,,,-119.552826,37.092486,19.51654869,0,9,54,0,3,3,28,0.068864,0.073716,144858.3141,0,0,0
10059,,,,-121.873253,40.677827,0,0,9,3,0,2,2,27,0.070757,0.074278,14427,0,0,0
10060,,,,-119.158777,36.888166,30.51251865,0,9,49,0,2,2,26,0.075094,0.079792,348244.6632,0,0,0
10061,,,,-121.57096,39.698755,1.842044476,0,20,13,0,1,1,28,0.06616,0.06932,0,0,0,0
10062,,,,-120.329905,37.52301,0,0,20,10,0,3,3,26,0.077654,0.08406,317930.0408,0,0,0
10063,,,,-121.782241,36.804837,969.2648732,0,20,53,0,2,2,29,0.062798,0.065638,0,0,0,0
10064,,,,-120.446396,38.147093,1.243107572,0,20,10,0,3,3,30,0.060081,0.064044,19639.06309,0,0,0
10065,,,,-121.271741,39.2364,5.308461472,0,20,44,0,2,2,28,0.066815,0.06989,14427,0,0,0
10066,,,,-120.326537,38.032103,2.824280442,0,20,10,0,3,3,30,0.060513,0.065033,14427,0,0.333333,1
10067,,,,-121.498243,40.99084,27.61162949,0,9,3,0,3,3,28,0.066098,0.069029,14427,0,0,0
10068,,,,-121.748139,40.997448,28.70983557,0,9,3,0,2,2,25,0.082779,0.088789,1884.722222,0,0,0
10069,,,,-121.84944,40.986361,31.43936204,0,9,3,0,3,3,25,0.082774,0.088716,14427,0,0,0
10070,,,,-121.977594,40.986197,58.12716043,0,9,3,0,3,3,27,0.071029,0.074655,14423,0,0,0
10071,,,,-121.992906,40.922568,26.99453484,0,9,3,0,2,2,28,0.066322,0.069258,5,0,0,0
10072,,,,-121.990798,40.847462,40.53716829,0,9,3,0,2,2,28,0.066323,0.069281,7,0,0,0
10073,,,,-121.894469,38.039168,506.3301437,0,1,36,0,2,2,32,0.053471,0.055564,0,0,0,0
10074,,,,-121.469814,39.722892,47.88704574,0,20,44,0,2,2,28,0.066235,0.069325,0,0,0,0
10075,,,,-123.127934,39.361786,2.403041161,0,9,3,0,1,1,31,0.055632,0.057637,0,0,0,0
10076,,,,-121.345226,39.90521,41.57414921,0,20,32,0,1,1,28,0.066289,0.069618,0,0,0,0
10077,,,,-119.497508,37.203233,0,0,9,54,0,3,3,30,0.061345,0.065268,28852,0,0.333333,1
10078,,,,-119.519352,37.253718,4.601658795,0,9,54,0,2,2,29,0.062589,0.065772,5348.274562,0,0,0
10079,,,,-120.21811,38.497914,16.28590816,0,20,10,0,1,1,34,0.048731,0.050794,0,0,0,0
10080,,,,-121.879186,40.395396,9.895734818,0,9,3,0,1,1,27,0.070759,0.074284,0,0,0,0
10081,,,,-120.644807,39.324613,0,0,20,44,0,5,5,27,0.070849,0.074652,28853,0,0,0
10082,,,,-120.645375,39.324592,3.164290045,0,20,44,0,2,2,28,0.066162,0.069139,0,0,0,0
10083,,,,-120.635467,39.337679,7.989061351,0,20,44,0,2,2,28,0.066162,0.069139,0,0,0,0
10084,,,,-120.11168,38.18653,0,0,20,10,0,3,3,32,0.053993,0.057126,43277,0,0,0
10085,,,,-120.370325,38.139048,34.7419874,0,20,10,0,2,2,32,0.054012,0.057052,16.333333,0,0,0
10086,,,,-122.745,38.777,290.2701788,0,20,15,0,7,7,29,0.064887,0.069617,108216.6588,0,0.047619,1
10087,,,,-120.492645,38.449291,17.66649147,0,20,10,0,2,2,30,0.059343,0.062249,14427,0,0,0
10088,,,,-118.707104,36.163076,0,0,12,18,0,1,1,22,0.104176,0.113102,0,0,0,0
10089,,,,-121.86708,40.459111,0,0,9,3,0,1,1,27,0.070759,0.074284,0,0,0,0
10090,,,,-120.549572,38.420898,7.418658174,0,20,10,0,1,1,31,0.056019,0.058362,0,0,0,0
10091,,,,-121.098525,38.889862,5.418874434,0,1,13,0,2,2,27,0.070697,0.074642,1.25,0,0,0
10092,,,,-119.504724,37.15105,10.6124431,0,9,54,0,3,3,31,0.0578,0.060947,14427,0,0,0
10093,,,,-122.335317,41.978914,15.29906279,0,9,6,0,2,2,28,0.065313,0.068394,28852,0,0,0
10094,,,,-122.358127,41.975716,15.51387948,0,9,6,0,3,3,29,0.061309,0.063799,14427,0,0,0
10095,,,,-122.360455,41.985605,4.60864305,0,9,6,0,2,2,30,0.057768,0.05978,0,0,0,0
10096,,,,-122.43678,41.932981,11.01031868,0,9,6,0,2,2,25,0.081099,0.087053,40665.10801,0,0,0
10097,,,,-112.8533,38.4889,24.87190833,0,9,20,0,1,1,27,0.073835,0.079313,0,0,0,0
10098,,,,-116.9722,32.7958,9.943818065,0,12,48,0,4,4,29,0.065564,0.06929,28853,0,0,0
10099,,,,-117.3364,33.1361,363.5471922,0,12,39,0,1,1,32,0.053615,0.055649,0,0,0,0
10100,,,,-117.1338,32.834,53.8201058,0,12,48,0,3,3,28,0.066461,0.070088,303.178682,0,0,0
10101,,,,-117.1664,32.8761,17.19209061,0,12,48,0,4,4,28,0.069078,0.073609,22007.66983,0,0,0
10102,,,,-115.392026,32.673097,6.098784112,0,9,55,0,1,1,25,0.074576,0.077404,0,0,0,0
10103,,,,-118.1009,33.7688,772.6555588,0,2,46,0,4,4,27,0.073287,0.080203,164957.7383,0,0,0
10104,,,,-118.4795,34.0969,0.811798347,0,2,46,0,1,1,28,0.068006,0.072554,0,0,0,0
10105,,,,-119.2396,37.2042,34.16027825,0,9,54,0,3,3,23,0.094999,0.101858,585313.2944,0,0,0
10106,,,,-119.3069,37.2,27.35780142,0,9,54,0,2,2,26,0.074313,0.07766,14427,0,0,0
10107,,,,-119.386623,37.148517,67.85228092,0,9,54,0,2,2,27,0.069588,0.072707,13647.32084,0,0,0
10108,,,,-119.4898,37.139,48.63120022,0,9,54,0,2,2,32,0.054642,0.057192,0,0,0,0
10109,,,,-119.3289,37.2096,19.22565942,0,9,54,0,2,2,26,0.074313,0.07766,14427,0,0,0
10110,,,,-119.30681,37.200062,42.76461731,0,9,54,0,1,1,27,0.069173,0.071794,0,0,0,0
10111,,,,-118.573339,37.273581,8.741612079,0,9,49,0,2,2,26,0.074066,0.077428,444.586905,0,0,0
10112,,,,-118.531957,37.301962,0.087416647,0,9,49,0,3,3,25,0.079935,0.084193,30418.01086,0,0,0
10113,,,,-118.501714,37.323035,5.557177619,0,9,49,0,3,3,26,0.074419,0.078167,22590.81596,0,0,0
10114,,,,-118.4797,37.3344,1.017467626,0,9,49,0,3,3,27,0.06934,0.072407,15412.74412,0,0,0
10115,,,,-118.4628,37.3499,0,0,9,49,0,1,1,28,0.064844,0.06724,0,0,0,0
10116,,,,-118.524804,35.588069,4.582901483,0,12,18,0,2,2,25,0.083079,0.088935,257.429121,0,0,0
10117,,,,-116.8539,34.8606,253.1130424,0,12,9,0,3,3,27,0.072424,0.076983,28852,0,0.333333,1
10118,,,,-118.424172,33.909804,126.9331104,0,2,46,0,4,4,31,0.056948,0.06021,28853,0,0,0
10119,,,,-117.52663,34.09118,249.4494241,0,2,9,0,5,5,28,0.067811,0.072265,43277,0,0.166667,1
10120,,,,-117.397119,34.155162,0,0,2,56,0,1,1,28,0.067877,0.071877,0,0,0,0
10121,,,,-117.9792,33.6439,169.1954864,0,2,52,0,4,4,30,0.060235,0.064315,7130.131193,0,0.166667,1
10122,,,,-118.87988,36.461326,0,0,9,54,0,3,3,25,0.080152,0.084386,323888.6136,0,0,0
10123,,,,-118.862023,36.465066,0,0,9,54,0,3,3,26,0.074318,0.077808,309794.1898,0,0,0
10124,,,,-118.835645,36.486059,0,0,9,54,0,2,2,27,0.069391,0.072512,296038.66,0,0,0
10125,,,,-118.436233,35.776185,10.97324687,0,12,18,0,2,2,26,0.076418,0.080594,8.333333,0,0,0
10126,,,,-118.77959,35.460303,7.950045313,0,12,18,0,2,2,28,0.067228,0.070863,563.254159,0,0,0
10127,,,,-118.2248,33.7641,91.84648807,0,2,46,0,5,5,27,0.073123,0.079326,23999.91121,0,0,0
10128,,,,-119.172015,38.042729,0,0,9,49,0,2,2,27,0.068774,0.071403,14427,0,0,0
10129,,,,-119.337983,37.220302,57.70336257,0,9,54,0,1,1,27,0.069173,0.071794,0,0,0,0
10130,,,,-119.2511,34.2067,211.5541869,0,12,18,0,2,2,30,0.059915,0.063045,14427,0,0,0
10131,,,,-119.1689,34.1292,581.8669539,0,12,18,0,3,3,29,0.06373,0.067564,7213,0,0,0
10132,,,,-119.2161,37.944237,10.05383554,0,9,49,0,1,1,28,0.064349,0.066444,0,0,0,0
10133,,,,-119.158936,37.257045,4.13252262,0,9,54,0,2,2,24,0.087268,0.092791,377664.0532,0,0,0
10134,,,,-118.395,33.8504,506.2746559,0,2,46,0,1,1,33,0.051046,0.053154,0,0,0,0
10135,,,,-119.123284,37.766954,12.16097022,0,9,49,0,2,2,26,0.073688,0.076781,0,0,1,1
10136,,,,-117.2418,34.0818,377.5090959,0,2,39,0,2,2,28,0.067962,0.072377,857.215304,0,0,0
10137,,,,-117.058481,34.14522,1.878493251,0,2,39,0,2,2,26,0.077929,0.083753,14427,0,0,0
10138,,,,-117.099091,34.107245,6.623158788,0,2,39,0,1,1,27,0.072296,0.076756,0,0,0,0
10139,,,,-118.788868,36.13568,12.15000519,0,12,18,0,1,1,24,0.086511,0.091451,0,0,0,0
10140,,,,-119.3339,46.4711,433.0792164,0,11,33,0,2,2,26,0.065755,0.069216,0,0,0,0
10141,,,,-120.8507,38.2569,14.90254828,0,1,10,0,2,2,28,0.067272,0.071536,14427,0,0,0
10142,,,,-118.2782,34.1556,94.4547597,0,2,46,0,1,1,28,0.068021,0.072579,0,0,0,0
10143,,,,-119.9675,37.896649,54.10407078,0,20,10,0,3,3,31,0.057067,0.060717,14427,0,0,0
10144,,,,-120.299254,37.809388,35.09917804,0,20,10,0,2,2,29,0.063614,0.067645,8680.678665,0,0,0
10145,,,,-119.953233,37.877667,44.08292719,0,20,10,0,1,1,32,0.053986,0.056886,0,0,0,0
10146,,,,-115.030975,32.705435,0,0,9,20,0,2,2,29,0.061197,0.06395,8154.473138,0,0,0
10147,,,,-115.126103,32.705428,0,0,9,20,0,2,2,27,0.067039,0.069389,0,0,0,0
10148,,,,-115.219067,32.705341,7.411914274,0,9,55,0,1,1,25,0.074533,0.077298,0,0,0,0
10149,,,,-114.713858,32.736642,0,0,9,42,0,1,1,26,0.070999,0.074033,0,0,0,0
10150,,,,-115.54,32.802222,128.1985,0,12,55,0,2,2,30,0.056792,0.058809,14427,0,0,0
10151,,,,-118.324075,37.142795,5.081850621,0,9,49,0,2,2,26,0.074107,0.077505,9528.837434,0,0,0
10152,,,,-118.656638,34.587237,629.8969935,0,2,46,0,1,1,29,0.063348,0.066766,0,0,0,0
10153,,,,-118.556988,37.437921,13.53331053,0,9,49,0,3,3,24,0.08653,0.091801,57619.5811,0,0,0
10154,,,,-118.04389,36.443421,3.573748214,0,9,18,0,1,1,24,0.086364,0.091211,0,0,0,0
10155,,,,-118.494449,34.318248,16.27438701,0,2,46,0,3,3,29,0.063755,0.067669,7269.830839,0,0,0
10156,,,,-118.413377,34.103931,10.65379764,0,2,46,0,2,2,29,0.063671,0.067284,0.5,0,0,0
10157,,,,-117.956667,36.109722,2.474101239,0,9,18,0,1,1,25,0.082911,0.088222,0,0,0,0
10158,,,,-118.2644,33.7856,184.4936471,0,2,46,0,1,1,28,0.068198,0.073142,0,0,0,0
10159,,,,-118.09913,33.764741,601.8235289,0,2,46,0,2,2,28,0.068289,0.07359,47.642735,0,0,0
10160,,,,-118.569167,37.51,16.18634214,0,9,49,0,2,2,24,0.086422,0.091557,14427,0,0,0
10161,,,,-118.523889,37.41416,1.761241702,0,9,49,0,1,1,25,0.079639,0.083584,0,0,0,0
10162,,,,-118.385531,34.260527,6.164145889,0,2,46,0,2,2,30,0.06022,0.063906,28852,0,0,0
10163,,,,-118.427648,33.918151,300.2756397,0,2,46,0,1,1,32,0.05388,0.056499,0,0,0,0
10164,,,,-118.590001,37.546036,17.55361919,0,9,49,0,1,1,25,0.079547,0.083422,0,0,0,0
10165,,,,-118.391327,34.244991,214.8265292,0,2,46,0,2,2,30,0.060219,0.063842,0,0,0,0
10166,,,,-120.26859,37.584345,38.01327296,0,20,13,0,3,3,27,0.071176,0.075742,92068.07889,0,0.333333,1
10167,,,,-120.31009,37.522065,0,0,20,10,0,1,1,27,0.072059,0.076879,0,0,0,0
10168,,,,-120.890856,39.177903,14.96605634,0,20,10,0,1,1,25,0.082302,0.088296,0,0,0,0
10169,,,,-120.8352,39.2184,2.786037221,0,20,44,0,2,2,28,0.066169,0.069373,0,0,0,0
10170,,,,-120.076983,38.202569,0.564171096,0,20,10,0,2,2,33,0.051228,0.053764,14427,0,0,0
10171,,,,-120.034072,38.246656,22.86058029,0,20,10,0,1,1,34,0.048731,0.050804,0,0,0,0
10172,,,,-120.605,37.876111,8.1813105,0,20,10,0,1,1,29,0.062805,0.065879,0,0,0,0
10173,,,,-121.278784,39.551012,14.70124655,0,20,44,0,2,2,26,0.07636,0.08153,14765.53333,0,0,0
10174,,,,-121.491247,39.531784,7.703553422,0,20,13,0,3,3,28,0.066327,0.069652,14427,0,0,0
10175,,,,-121.204077,39.553811,17.3615569,0,20,44,0,1,1,27,0.071059,0.075066,0,0,0,0
10176,,,,-118.148,34.1254,28.79332892,0,2,52,0,5,5,30,0.059821,0.062873,19237,0,0,0
10177,,,,-118.1494,34.126,65.0860728,0,2,52,0,3,3,31,0.056445,0.058891,0,0,0,0
10178,,,,-120.406069,39.077971,11.34923417,0,20,44,0,1,1,27,0.070849,0.074592,0,0,0,0
10179,,,,-120.596383,39.024801,38.98096021,0,20,44,0,2,2,25,0.082535,0.088794,0,0,0,0
10180,,,,-120.746651,39.003372,5.969262922,0,20,10,0,3,3,26,0.076266,0.081108,14427,0,0,0
10181,,,,-120.725053,39.000999,32.36977484,0,20,10,0,2,2,27,0.070862,0.074587,0,0,0,0
10182,,,,-120.444492,37.477838,7.946166642,0,20,54,0,1,1,33,0.050776,0.052954,0,0,0,0
10183,,,,-120.537089,38.82881,64.64653137,0,20,36,0,3,3,26,0.076629,0.082008,31820.73992,0,0.333333,1
10184,,,,-120.53176,38.83405,58.37125127,0,20,36,0,2,2,27,0.071931,0.07695,19698.48642,0,0,0
10185,,,,-120.324503,38.982697,29.86540369,0,20,36,0,1,1,27,0.070924,0.074747,0,0,0,0
10186,,,,-120.378292,38.896511,12.36824452,0,20,36,0,2,2,27,0.070925,0.074793,14427,0,0,0
10187,,,,-120.787366,38.765336,80.44590474,0,1,10,0,4,4,29,0.062171,0.064913,14427,0,0,0
10188,,,,-117.3344,34.2056,97.76396189,0,2,56,0,2,2,26,0.078664,0.085022,60104.56737,0,0,0
10189,,,,-121.492188,39.542985,284.0138866,0,20,13,0,2,2,29,0.062202,0.064842,0,0,0,0
10190,,,,-121.630077,39.514893,34.60979264,0,20,13,0,1,1,27,0.070863,0.074779,0,0,0,0
10191,,,,-120.420152,37.695994,67.04216235,0,20,10,0,1,1,30,0.060416,0.064387,0,0,0,0
10192,,,,-120.4436,37.6697,5.855095536,0,20,10,0,3,3,29,0.064301,0.069464,14427,0,0,0
10193,,,,-121.158443,38.70675,79.71493516,0,1,13,0,2,2,25,0.082066,0.08816,42657.83739,0,0,0
10194,,,,-122.626973,40.646934,74.1353557,0,9,32,0,1,1,33,0.051454,0.053379,0,0,0,0
10195,,,,-122.446441,40.611858,40.23767895,0,9,32,0,2,2,32,0.054047,0.056506,28852,0,0,0
10196,,,,-121.220198,38.63735,11.15434197,0,1,13,0,2,2,25,0.082044,0.088055,23284.85828,0,0,0
10197,,,,-122.422274,40.717455,278.3088631,0,9,32,0,1,1,31,0.057353,0.060151,0,0,0,0
10198,,,,-121.047718,37.098671,8.341491227,0,20,13,0,3,3,26,0.076298,0.081352,58278.52557,0,0,0
10199,,,,-114.140222,34.295334,40.99347749,0,9,53,0,1,1,30,0.060799,0.063325,0,0,0,0
10200,,,,-121.0772,37.0692,153.4381748,0,20,13,0,1,1,27,0.07089,0.074745,0,0,0,0
10201,,,,-122.467509,40.628115,66.92550827,0,9,32,0,2,2,33,0.051277,0.053318,14427,0,0,0
10202,,,,-122.762553,40.797296,49.08127832,0,9,32,0,2,2,33,0.051454,0.053379,0,0,0,0
10203,,,,-121.191666,39.330833,119.0064745,0,20,44,0,1,1,25,0.082082,0.087896,0,0,0,0
10204,,,,-121.270409,39.238996,9.867197295,0,20,44,0,1,1,29,0.062631,0.06509,0,0,0,0
10205,,,,-117.016667,33.166111,0,0,12,39,0,2,2,30,0.060045,0.063012,14427,0,0,0
10206,,,,-104.6144,38.2667,2.861330729,0,9,8,0,2,2,29,0.056039,0.058042,14427,0,0,0
10207,,,,-105.8947,37.4594,6.234442747,0,9,51,0,3,3,26,0.070971,0.075087,11848.87198,0,0,0
10208,,,,-105.0028,39.67,45.13665268,0,8,37,0,3,3,28,0.062407,0.065433,17188.70825,0,0,0
10209,,,,-105.332495,40.004725,0,0,8,7,0,4,4,28,0.059558,0.062075,28853,0,0,0
10210,,,,-105.7088,39.6551,123.4544451,0,8,8,0,1,1,27,0.063222,0.065708,0,0,0,0
10211,,,,-104.964548,39.807275,196.5951278,0,8,37,0,2,2,29,0.056099,0.058087,0,0,1,1
10212,,,,-104.5747,38.2081,549.8796545,0,9,8,0,3,3,29,0.056039,0.058042,14427,0,0,0
10213,,,,-108.7347,39.1364,0,0,9,4,0,1,1,32,0.054971,0.057239,0,0,0,0
10214,,,,-105.6978,39.6919,0,0,8,8,0,2,2,26,0.067488,0.070573,0,0,0,0
10215,,,,-108.345556,39.101667,0,0,9,37,0,1,1,32,0.05392,0.055996,0,0,0,0
10216,,,,-106.182003,38.53419,0,0,9,37,0,2,2,25,0.073386,0.077757,55363.81826,0,0,0
10217,,,,-107.226876,39.57013,0,0,9,37,0,1,1,26,0.067989,0.071257,0,0,0,0
10218,,,,-105.202,40.0195,87.14814386,0,8,8,0,2,2,24,0.077719,0.082603,52.131746,0,0,0
10219,,,,-105.016991,39.737348,22.25358005,0,8,37,0,2,2,27,0.064422,0.067446,5298.249636,0,0,0
10220,,,,-117.4971,33.8343,7.475579645,0,2,39,0,3,3,26,0.077954,0.083913,28853,0,0,0
10221,,,,-117.6106,33.85895,1.638709536,0,2,39,0,2,2,27,0.072341,0.077073,0.333333,0,0,0
10222,,,,-117.1831,33.8361,6.567818961,0,2,39,0,1,1,28,0.067565,0.071427,0,0,0,0
10223,,,,-118.09917,34.004722,0.079253223,0,2,52,0,3,3,27,0.072943,0.07873,0,0,1,1
10224,,,,-117.95517,33.92493,0,0,2,52,0,2,2,31,0.057016,0.060552,1.45,0,0,0
10225,,,,-117.1889,33.3944,0,0,2,39,0,3,3,27,0.072235,0.076766,14427,0,0.333333,1
10226,,,,-117.82905,33.9001,0,0,2,52,0,1,1,31,0.056866,0.059907,0,0,0,0
