Source,Target,Type,Id,Label,timeset,Weight,line number,x,R
10014,127,Undirected,166156,,,1,15084,0.130599,0.001577802
4453,7788,Undirected,166157,,,1,15085,0.055564,0.000645257
4099,1147,Undirected,166158,,,1,15086,0.048182,0.000538682
10471,8024,Undirected,166159,,,1,15087,0.464316,0.004232088
3846,3410,Undirected,166160,,,1,15088,0.07062,0.000863632
9827,10313,Undirected,166161,,,1,15089,0.091061,0.000886983
2677,3189,Undirected,166162,,,1,15090,1.942242,0.022175986
4472,3212,Undirected,166163,,,1,15091,0.102268,0.000994281
12741,13958,Undirected,166164,,,1,15092,20.133374,0.190871439
7855,1522,Undirected,166165,,,1,15093,0.099198,0.000860584
2572,420,Undirected,166166,,,1,15094,3.136016,0.029041483
7888,10520,Undirected,166167,,,1,15095,0.251532,0.002833814
9351,5589,Undirected,166168,,,1,15096,0.056598,0.000630998
6303,2717,Undirected,166169,,,1,15097,0.192482,0.002339656
7336,10101,Undirected,166170,,,1,15098,2.788862,0.03954041
6089,5333,Undirected,166171,,,1,15099,0.045292,0.000391612
13929,12294,Undirected,166172,,,1,15100,0.090918,0.000958622
7886,900,Undirected,166173,,,1,15101,2.945825,0.032917017
13890,13831,Undirected,166174,,,1,15102,0.001871,9.43E-06
6333,13927,Undirected,166175,,,1,15103,2.360228,0.024362424
6445,711,Undirected,166176,,,1,15104,8.292945,0.081304999
13019,12977,Undirected,166177,,,1,15105,0.136343,0.000966152
13222,12522,Undirected,166178,,,1,15106,0.766045,0.012269213
2473,8548,Undirected,166179,,,1,15107,3.298943,0.007536383
4142,4547,Undirected,166180,,,1,15108,0.163721,0.001533911
10582,2764,Undirected,166181,,,1,15109,1.166377,0.017554622
3067,2512,Undirected,166182,,,1,15110,0.375785,0.001607776
1581,5023,Undirected,166183,,,1,15111,9.322652,0.077377515
9821,10561,Undirected,166184,,,1,15112,0.708222,0.00674095
11843,11032,Undirected,166185,,,1,15113,0.159257,0.001448061
4545,2458,Undirected,166186,,,1,15114,0.050043,0.000674709
6485,699,Undirected,166187,,,1,15115,0.348552,0.002425054
11957,3412,Undirected,166188,,,1,15116,0.284015,0.002985056
14185,13493,Undirected,166189,,,1,15117,0.308661,0.003209568
2344,1385,Undirected,166190,,,1,15118,0.198298,0.002060738
9147,6952,Undirected,166191,,,1,15119,0.173138,0.003342483
756,2643,Undirected,166192,,,1,15120,27.97314,0.229839609
1499,2324,Undirected,166193,,,1,15121,1.389673,0.020798342
13164,13992,Undirected,166194,,,1,15122,0.39074,0.003727381
12285,4948,Undirected,166195,,,1,15123,0.130779,0.001665143
12375,12346,Undirected,166196,,,1,15124,0.268371,0.004645755
10682,2578,Undirected,166197,,,1,15125,0.076092,0.000686776
11006,13763,Undirected,166198,,,1,15126,0.367738,0.004301903
7790,11830,Undirected,166199,,,1,15127,11.81793,0.062930818
6785,5058,Undirected,166200,,,1,15128,0.419517,0.006858761
2858,542,Undirected,166201,,,1,15129,0.822135,0.01383685
6136,13924,Undirected,166202,,,1,15130,0.237345,0.000957757
8750,7207,Undirected,166203,,,1,15131,0.286938,0.003360307
12479,2669,Undirected,166204,,,1,15132,9.764476,0.13653771
8200,8198,Undirected,166205,,,1,15133,0.19395,0.002800382
3904,288,Undirected,166206,,,1,15134,0.029625,0.000359749
2328,3092,Undirected,166207,,,1,15135,0.056138,0.000530115
8555,8549,Undirected,166208,,,1,15136,0.156147,0.001740877
10496,2083,Undirected,166209,,,1,15137,3.553767,0.024356138
3139,60,Undirected,166210,,,1,15138,0.911422,0.009896734
10324,6438,Undirected,166211,,,1,15139,0.029176,0.000357673
9503,782,Undirected,166212,,,1,15140,0.056077,0.000501913
4968,1933,Undirected,166214,,,1,15142,0.047413,0.00047321
1336,909,Undirected,166215,,,1,15143,0.347375,0.003295726
1089,9526,Undirected,166216,,,1,15144,1.971461,0.016690626
5194,74,Undirected,166217,,,1,15145,12.631552,0.15025612
1483,11220,Undirected,166218,,,1,15146,1.849019,0.009141022
14376,14375,Undirected,166219,,,1,15147,0.038412,0.000193191
7682,7476,Undirected,166220,,,1,15148,0.21178,0.00077305
9926,6071,Undirected,166221,,,1,15149,1.397117,0.014282218
4360,1795,Undirected,166222,,,1,15150,1.508891,0.009280682
13223,12829,Undirected,166223,,,1,15151,0.516686,0.004379341
10378,2559,Undirected,166224,,,1,15152,0.21092,0.003028141
5739,7842,Undirected,166225,,,1,15153,0.20451,0.001305547
4966,2924,Undirected,166226,,,1,15154,0.124175,0.00099181
12679,13174,Undirected,166227,,,1,15155,0.201786,0.001290555
13685,2501,Undirected,166228,,,1,15156,0.10065,0.000754594
3006,1030,Undirected,166229,,,1,15157,0.070416,0.000754119
7931,9336,Undirected,166230,,,1,15158,0.379981,0.006302637
12212,12211,Undirected,166231,,,1,15159,0.228794,0.00235538
3365,6634,Undirected,166232,,,1,15160,0.081794,0.000507348
11956,172,Undirected,166233,,,1,15161,0.972192,0.008665779
7958,409,Undirected,166234,,,1,15162,0.325798,0.003384213
6160,1737,Undirected,166235,,,1,15163,0.021826,0.000227315
7158,11676,Undirected,166236,,,1,15164,0.200937,0.001211648
12657,12655,Undirected,166237,,,1,15165,0.834893,0.005983434
10634,10470,Undirected,166238,,,1,15166,0.024588,0.000240746
12492,12510,Undirected,166239,,,1,15167,1.688622,0.018925174
8902,11536,Undirected,166240,,,1,15168,11.057211,0.085576956
14174,2175,Undirected,166241,,,1,15169,3.587279,0.05153586
14183,12881,Undirected,166242,,,1,15170,0.453154,0.002820488
6618,709,Undirected,166243,,,1,15171,0.144144,0.001699803
7245,2356,Undirected,166244,,,1,15172,0.285642,0.002034247
8884,86,Undirected,166245,,,1,15173,1.692232,0.031553064
7990,6261,Undirected,166246,,,1,15174,0.284612,0.003102555
6521,5641,Undirected,166247,,,1,15175,0.268585,0.003337175
10822,1228,Undirected,166248,,,1,15176,0.331876,0.003100624
10868,224,Undirected,166249,,,1,15177,0.075897,0.000585827
5104,7951,Undirected,166250,,,1,15178,2.515241,0.020531792
7658,419,Undirected,166251,,,1,15179,0.147677,0.001869217
13232,5482,Undirected,166252,,,1,15180,4.826405,0.038272627
8688,8684,Undirected,166253,,,1,15181,0.131638,0.001181176
8101,199,Undirected,166254,,,1,15182,1.016341,0.01557622
5576,61,Undirected,166255,,,1,15183,0.194143,0.002452703
10899,10898,Undirected,166256,,,1,15184,0.003771,3.46E-05
8108,255,Undirected,166257,,,1,15185,0.18114,0.001054659
7491,7438,Undirected,166259,,,1,15187,0.292191,0.002194641
5016,2482,Undirected,166260,,,1,15188,1.062825,0.012482412
8305,1417,Undirected,166261,,,1,15189,0.217234,0.001799913
1530,1441,Undirected,166262,,,1,15190,0.441579,0.006464108
5173,1770,Undirected,166264,,,1,15192,0.956936,0.006879603
9543,7875,Undirected,166265,,,1,15193,0.215862,0.002581482
5614,574,Undirected,166267,,,1,15195,0.740708,0.008359437
3706,2828,Undirected,166268,,,1,15196,0.040296,0.000499129
3569,2980,Undirected,166269,,,1,15197,0.192585,0.002301786
5632,12067,Undirected,166270,,,1,15198,70.621703,1.22192818
7179,2885,Undirected,166271,,,1,15199,0.126779,0.000323831
12474,12504,Undirected,166272,,,1,15200,0.887951,0.00532688
3784,3132,Undirected,166273,,,1,15201,0.030883,0.000252615
14127,14126,Undirected,166274,,,1,15202,0.124062,0.001109466
14383,12600,Undirected,166275,,,1,15203,1.249313,0.016344344
13293,4267,Undirected,166276,,,1,15204,0.060929,0.000834778
1234,3406,Undirected,166277,,,1,15205,0.181195,0.001623452
10151,10114,Undirected,166278,,,1,15206,1.353726,0.00698832
12030,12027,Undirected,166279,,,1,15207,0.229359,0.002886761
6413,1921,Undirected,166280,,,1,15208,0.269591,0.004058089
7959,3340,Undirected,166282,,,1,15210,0.283269,0.002684168
14191,2350,Undirected,166283,,,1,15211,0.02549,0.000250658
10535,2597,Undirected,166284,,,1,15212,3.485651,0.037755133
3949,2261,Undirected,166285,,,1,15213,0.274626,0.004317823
3710,1407,Undirected,166287,,,1,15215,0.203925,0.002052876
12768,14195,Undirected,166288,,,1,15216,4.243507,0.053627023
8937,4932,Undirected,166289,,,1,15217,0.063137,0.000329332
7544,10685,Undirected,166290,,,1,15218,0.665027,0.00817007
12447,12444,Undirected,166292,,,1,15220,0.062406,0.000656267
9364,1336,Undirected,166293,,,1,15221,0.209204,0.001734793
13184,6374,Undirected,166294,,,1,15222,9.332865,0.097344915
9996,1411,Undirected,166295,,,1,15223,0.731585,0.007920863
8260,8277,Undirected,166296,,,1,15224,0.652461,0.006351214
3845,6875,Undirected,166297,,,1,15225,1.126925,0.008458338
12821,3577,Undirected,166298,,,1,15226,0.422623,0.00421699
2608,6204,Undirected,166299,,,1,15227,2.205189,0.024253271
11682,9285,Undirected,166300,,,1,15228,0.086619,0.001330447
13796,13462,Undirected,166301,,,1,15229,0.011843,8.37E-05
7952,11124,Undirected,166302,,,1,15230,0.804022,0.007447361
2212,5767,Undirected,166304,,,1,15232,0.954651,0.012230899
10778,245,Undirected,166305,,,1,15233,0.970934,0.009775811
5071,943,Undirected,166306,,,1,15234,0.320912,0.002137996
2975,852,Undirected,166307,,,1,15235,1.237231,0.018696265
8559,702,Undirected,166308,,,1,15236,0.063391,0.000964779
10383,4605,Undirected,166309,,,1,15237,0.304879,0.001355969
2504,1528,Undirected,166310,,,1,15238,0.346881,0.003240163
5845,296,Undirected,166311,,,1,15239,0.052033,0.000195042
12658,5485,Undirected,166312,,,1,15240,0.209516,0.003470574
7035,1209,Undirected,166313,,,1,15241,0.701011,0.004598583
4717,8458,Undirected,166314,,,1,15242,0.530822,0.005721708
14161,12899,Undirected,166315,,,1,15243,0.370385,0.003774375
6989,4120,Undirected,166316,,,1,15244,30.868026,0.417262841
9961,10289,Undirected,166317,,,1,15245,1.241255,0.008824522
3909,2806,Undirected,166318,,,1,15246,2.556667,0.032905772
9386,9384,Undirected,166319,,,1,15247,0.087374,0.000956025
12458,12460,Undirected,166320,,,1,15248,0.243981,0.001896806
9297,866,Undirected,166321,,,1,15249,0.021732,6.05E-05
3425,6550,Undirected,166322,,,1,15250,21.717336,0.0849589
7557,6491,Undirected,166323,,,1,15251,1.49141,0.014535057
14286,13699,Undirected,166324,,,1,15252,0.069863,0.000999895
14005,13605,Undirected,166325,,,1,15253,0.035368,0.000552883
7657,4408,Undirected,166326,,,1,15254,0.057193,0.000592466
9636,5219,Undirected,166328,,,1,15256,0.037862,0.000518294
13291,1970,Undirected,166330,,,1,15258,31.519973,0.280883205
13768,12158,Undirected,166331,,,1,15259,0.430602,0.003094133
2329,5966,Undirected,166332,,,1,15260,0.260423,0.003196375
2032,10411,Undirected,166333,,,1,15261,53.758125,0.598516844
13258,13111,Undirected,166334,,,1,15262,0.668665,0.005481255
10165,2292,Undirected,166335,,,1,15263,0.074476,0.000700596
5964,2407,Undirected,166336,,,1,15264,0.05576,0.000410205
10501,9322,Undirected,166337,,,1,15265,0.068047,0.001226309
3016,984,Undirected,166338,,,1,15266,4.324447,0.027457599
8519,8514,Undirected,166339,,,1,15267,0.138473,0.001347277
5075,2464,Undirected,166341,,,1,15269,0.442187,0.004695216
9444,5387,Undirected,166342,,,1,15270,3.584197,0.038138672
11395,2408,Undirected,166343,,,1,15271,0.041199,0.000390573
10014,9175,Undirected,166344,,,1,15272,0.419634,0.002882551
14329,13024,Undirected,166345,,,1,15273,3.045501,0.043234152
10517,4112,Undirected,166346,,,1,15274,0.131901,0.00084214
7119,5426,Undirected,166347,,,1,15275,1.743606,0.008095731
12439,12436,Undirected,166348,,,1,15276,0.130733,0.000553033
4327,507,Undirected,166349,,,1,15277,0.101566,0.001478367
8979,3406,Undirected,166350,,,1,15278,0.010414,9.13E-05
6364,1436,Undirected,166351,,,1,15279,4.437077,0.048073867
4272,2380,Undirected,166353,,,1,15281,0.081975,0.00041644
6507,5677,Undirected,166354,,,1,15282,4.424329,0.025143572
3401,761,Undirected,166355,,,1,15283,0.036617,0.000639842
11422,1142,Undirected,166356,,,1,15284,0.219366,0.00198359
9362,2522,Undirected,166357,,,1,15285,0.637154,0.003735626
9691,9684,Undirected,166358,,,1,15286,0.711637,0.008887849
1946,1291,Undirected,166359,,,1,15287,0.063177,0.00093783
4063,780,Undirected,166360,,,1,15288,0.433434,0.001998554
13779,13179,Undirected,166361,,,1,15289,0.038747,0.000568048
12506,1659,Undirected,166362,,,1,15290,0.096905,0.000985561
12904,12903,Undirected,166363,,,1,15291,0.261856,0.002861533
12159,13362,Undirected,166364,,,1,15292,23.834304,0.23410479
11195,6408,Undirected,166365,,,1,15293,0.060841,0.000581395
7128,77,Undirected,166366,,,1,15294,0.063209,0.000901837
9276,11254,Undirected,166367,,,1,15295,1.230163,0.010111393
2598,9939,Undirected,166368,,,1,15296,8.229063,0.116540199
12765,12763,Undirected,166369,,,1,15297,0.390718,0.004048316
2705,404,Undirected,166370,,,1,15298,0.190742,0.001575402
6660,506,Undirected,166371,,,1,15299,0.347857,0.004297424
7297,926,Undirected,166372,,,1,15300,0.126268,0.001186549
8147,2228,Undirected,166373,,,1,15301,0.045108,0.000355733
11765,10823,Undirected,166374,,,1,15302,0.044123,0.000284595
13363,14016,Undirected,166375,,,1,15303,0.019039,0.000256979
10832,7175,Undirected,166376,,,1,15304,0.732748,0.008993113
9167,274,Undirected,166377,,,1,15305,0.393256,0.005480104
13350,12671,Undirected,166378,,,1,15306,0.071143,0.000997982
8681,8677,Undirected,166379,,,1,15307,0.227597,0.00262585
5436,59,Undirected,166380,,,1,15308,1.817282,0.015047102
6010,11040,Undirected,166381,,,1,15309,0.187819,0.000426987
3076,1187,Undirected,166382,,,1,15310,0.150849,0.000691394
3540,1805,Undirected,166383,,,1,15311,0.821825,0.011818992
3946,10877,Undirected,166384,,,1,15312,0.35087,0.002610034
4262,3365,Undirected,166385,,,1,15313,0.041034,0.000647896
6939,976,Undirected,166386,,,1,15314,0.429992,0.001137093
5394,1901,Undirected,166387,,,1,15315,0.165873,0.00248391
2254,2244,Undirected,166388,,,1,15316,0.130542,0.000882272
4834,420,Undirected,166389,,,1,15317,0.885459,0.009994577
4287,6221,Undirected,166391,,,1,15319,6.031084,0.048777398
11868,1832,Undirected,166393,,,1,15321,0.211947,0.001471629
11368,11366,Undirected,166394,,,1,15322,0.076966,0.001112691
5361,3299,Undirected,166395,,,1,15323,0.229702,0.002025736
13110,13109,Undirected,166396,,,1,15324,0.253776,0.001926317
7634,557,Undirected,166397,,,1,15325,17.940229,0.179990943
9718,1238,Undirected,166400,,,1,15328,0.310096,0.003242692
9782,1629,Undirected,166401,,,1,15329,0.457297,0.00149407
3925,1016,Undirected,166402,,,1,15330,0.041609,0.000197357
9528,1776,Undirected,166403,,,1,15331,0.607135,0.008773796
7863,2645,Undirected,166404,,,1,15332,0.20892,0.002246251
9552,6813,Undirected,166405,,,1,15333,1.943758,0.028035277
4319,3536,Undirected,166406,,,1,15334,3.688356,0.028140757
14028,13312,Undirected,166407,,,1,15335,0.048571,0.000666537
7139,2083,Undirected,166408,,,1,15336,0.431278,0.004725087
4305,580,Undirected,166410,,,1,15338,0.657138,0.008616578
4857,317,Undirected,166411,,,1,15339,0.48559,0.007010609
11002,10823,Undirected,166412,,,1,15340,0.115858,0.001181291
12967,12958,Undirected,166413,,,1,15341,0.383335,0.005299803
10385,8288,Undirected,166414,,,1,15342,0.058034,0.000690597
12501,12496,Undirected,166415,,,1,15343,0.133249,0.00154442
1987,4759,Undirected,166416,,,1,15344,1.257499,0.013430631
5182,3119,Undirected,166417,,,1,15345,0.075021,0.000711156
9697,7133,Undirected,166418,,,1,15346,0.251699,0.001728407
3109,3023,Undirected,166419,,,1,15347,1.196071,0.014244171
7666,839,Undirected,166420,,,1,15348,0.085098,0.001137885
7319,1758,Undirected,166421,,,1,15349,0.076754,0.000702881
3807,3260,Undirected,166422,,,1,15350,5.672338,0.00160666
10242,387,Undirected,166423,,,1,15351,31.934533,0.228640337
12119,12124,Undirected,166424,,,1,15352,3.921751,0.016288224
10941,10947,Undirected,166425,,,1,15353,0.182987,0.001740637
13652,13335,Undirected,166426,,,1,15354,0.00042,6.72E-06
9312,1670,Undirected,166427,,,1,15355,0.328422,0.00199822
7731,4502,Undirected,166428,,,1,15356,0.196816,0.00251794
7494,712,Undirected,166429,,,1,15357,0.576768,0.006677213
10920,2219,Undirected,166430,,,1,15358,0.051855,0.000603241
4515,288,Undirected,166431,,,1,15359,0.221337,0.00163274
7997,11500,Undirected,166432,,,1,15360,0.508749,0.004740128
1170,152,Undirected,166433,,,1,15361,0.195069,0.002216547
8342,654,Undirected,166434,,,1,15362,2.902101,0.026769025
10587,9748,Undirected,166435,,,1,15363,0.15293,0.001487513
9900,4605,Undirected,166436,,,1,15364,18.087145,0.144722536
4954,1832,Undirected,166437,,,1,15365,0.514524,0.007418677
5251,9175,Undirected,166438,,,1,15366,0.22361,0.002617058
6215,121,Undirected,166440,,,1,15368,0.416273,0.003589328
11059,10729,Undirected,166441,,,1,15369,0.151142,0.001508303
9217,1188,Undirected,166442,,,1,15370,2.3497,0.04097748
10005,99,Undirected,166443,,,1,15371,13.661392,0.084028065
4008,2512,Undirected,166445,,,1,15373,0.144189,0.001547702
8285,7827,Undirected,166446,,,1,15374,0.23214,0.001492829
10840,10791,Undirected,166448,,,1,15376,0.178475,0.000990488
13934,13933,Undirected,166449,,,1,15377,0.016515,0.00017072
3872,11496,Undirected,166450,,,1,15378,0.314053,0.003797243
8341,8358,Undirected,166451,,,1,15379,1.007636,0.010377305
12485,12484,Undirected,166452,,,1,15380,0.047934,0.000491833
14214,5635,Undirected,166453,,,1,15381,0.185548,0.001712417
8150,2626,Undirected,166454,,,1,15382,0.416843,0.004088735
2297,240,Undirected,166455,,,1,15383,0.093461,0.001087897
11273,10119,Undirected,166456,,,1,15384,0.037033,0.000463626
4262,2856,Undirected,166457,,,1,15385,0.090391,0.000319025
13555,13812,Undirected,166458,,,1,15386,0.143997,0.001528411
9313,1685,Undirected,166460,,,1,15388,0.388234,0.002992358
8351,6884,Undirected,166461,,,1,15389,1.355641,0.015865785
10611,3504,Undirected,166462,,,1,15390,2.07853,0.030632215
13902,13592,Undirected,166463,,,1,15391,0.02491,0.000248687
14395,13599,Undirected,166464,,,1,15392,0.010788,9.89E-05
7543,993,Undirected,166465,,,1,15393,0.033377,0.00039529
3751,2171,Undirected,166466,,,1,15394,0.208445,0.00096103
11640,2369,Undirected,166467,,,1,15395,0.866116,0.009625657
9655,11567,Undirected,166468,,,1,15396,0.52013,0.006594739
8321,1730,Undirected,166469,,,1,15397,4.352035,0.03282895
8862,8861,Undirected,166470,,,1,15398,0.145099,0.001221184
11266,946,Undirected,166472,,,1,15400,0.073317,0.000581034
13909,13908,Undirected,166473,,,1,15401,0.016356,0.000177513
11280,11165,Undirected,166474,,,1,15402,0.500305,0.007383958
11015,2684,Undirected,166475,,,1,15403,0.059477,0.000660922
12128,12127,Undirected,166476,,,1,15404,0.244569,0.002179727
3961,5871,Undirected,166477,,,1,15405,8.073448,0.060964311
13624,13474,Undirected,166478,,,1,15406,0.106852,0.000741907
2405,895,Undirected,166479,,,1,15407,0.369143,0.00365489
11335,11334,Undirected,166480,,,1,15408,0.031403,0.000297528
7865,4931,Undirected,166481,,,1,15409,0.089044,0.001333048
9458,9466,Undirected,166482,,,1,15410,0.31542,0.003146809
7627,2491,Undirected,166483,,,1,15411,0.211683,0.002183315
8410,2617,Undirected,166484,,,1,15412,0.155755,0.001180821
6406,29,Undirected,166485,,,1,15413,0.074019,0.000838756
12562,12564,Undirected,166486,,,1,15414,0.491551,0.005245578
12539,2368,Undirected,166487,,,1,15415,12.740117,0.061881534
10707,11566,Undirected,166488,,,1,15416,0.153565,0.001205093
5418,637,Undirected,166489,,,1,15417,51.462157,0.701380036
13965,4589,Undirected,166491,,,1,15419,0.047218,0.000173189
1532,159,Undirected,166492,,,1,15420,0.157844,0.001244853
6888,7507,Undirected,166493,,,1,15421,0.643262,0.004971655
11749,9050,Undirected,166494,,,1,15422,0.294192,0.003736717
10358,9748,Undirected,166495,,,1,15423,3.642147,0.020415888
11102,10567,Undirected,166496,,,1,15424,85.339612,1.028496222
9859,9884,Undirected,166497,,,1,15425,2.911153,0.019096034
3877,917,Undirected,166498,,,1,15426,0.668663,0.005680862
7830,706,Undirected,166499,,,1,15427,0.290048,0.000249868
2642,1456,Undirected,166500,,,1,15428,0.3354,0.004690499
8084,3239,Undirected,166501,,,1,15429,0.318056,0.002153276
7033,7176,Undirected,166502,,,1,15430,1.417549,0.007842081
9425,7599,Undirected,166503,,,1,15431,0.569519,0.005751887
8505,8485,Undirected,166504,,,1,15432,0.357617,0.002004631
5550,790,Undirected,166506,,,1,15434,0.971952,0.006601116
5410,1166,Undirected,166507,,,1,15435,8.908784,0.094389125
13696,4265,Undirected,166508,,,1,15436,7.048934,0.066428011
8184,2996,Undirected,166509,,,1,15437,1.064731,0.003633931
10238,8782,Undirected,166510,,,1,15438,0.043029,0.000620956
9109,10121,Undirected,166511,,,1,15439,1.721212,0.017874634
8384,1427,Undirected,166512,,,1,15440,0.169247,0.000951391
11896,7091,Undirected,166513,,,1,15441,0.032452,6.35E-05
9225,9224,Undirected,166514,,,1,15442,0.245358,0.002058489
8152,10378,Undirected,166515,,,1,15443,0.386778,0.005078587
11684,4451,Undirected,166516,,,1,15444,2.030981,0.016736862
3744,4102,Undirected,166517,,,1,15445,2.204423,0.026513433
7626,2364,Undirected,166518,,,1,15446,1.544705,0.024259466
1994,157,Undirected,166519,,,1,15447,14.346774,0.156501717
8201,288,Undirected,166520,,,1,15448,0.120628,0.001296973
9569,10310,Undirected,166521,,,1,15449,0.467101,0.005314919
4858,205,Undirected,166522,,,1,15450,0.92469,0.012452637
2608,2600,Undirected,166523,,,1,15451,0.720583,0.009379606
8174,469,Undirected,166524,,,1,15452,0.353535,0.004963084
5515,4720,Undirected,166525,,,1,15453,0.042278,0.000409166
7443,6035,Undirected,166526,,,1,15454,2.098777,0.01333429
8943,1342,Undirected,166527,,,1,15455,0.049066,0.000626193
3037,1131,Undirected,166528,,,1,15456,0.555824,0.001724154
3601,570,Undirected,166529,,,1,15457,3.6064,0.026832268
6995,1943,Undirected,166530,,,1,15458,11.21135,0.139097437
13197,12617,Undirected,166531,,,1,15459,0.079476,0.000803012
6884,5287,Undirected,166532,,,1,15460,0.06129,0.001041347
11085,10621,Undirected,166533,,,1,15461,0.032581,0.00031301
11161,1983,Undirected,166534,,,1,15462,0.252306,0.00388372
8694,10230,Undirected,166535,,,1,15463,7.762326,0.068776436
8970,950,Undirected,166536,,,1,15464,0.069098,0.000594934
7049,1383,Undirected,166537,,,1,15465,0.054075,0.000745245
4579,317,Undirected,166538,,,1,15466,0.170904,0.001412423
2126,1245,Undirected,166539,,,1,15467,0.623767,0.002552709
7797,343,Undirected,166540,,,1,15468,41.441275,0.797999198
3465,1724,Undirected,166541,,,1,15469,0.466425,0.007311421
5243,1863,Undirected,166542,,,1,15470,0.006602,8.67E-05
9112,128,Undirected,166543,,,1,15471,0.527477,0.006051716
7464,420,Undirected,166544,,,1,15472,0.08234,0.000434514
11737,2450,Undirected,166545,,,1,15473,1.116201,0.010770826
7389,13891,Undirected,166546,,,1,15474,14.588933,0.168099997
9537,1062,Undirected,166547,,,1,15475,0.415993,0.002691841
4421,146,Undirected,166548,,,1,15476,0.214956,0.002747756
6927,54,Undirected,166549,,,1,15477,2.121314,0.008870717
7211,4931,Undirected,166550,,,1,15478,2.349642,0.024740671
9291,12646,Undirected,166551,,,1,15479,6.8442,0.072665197
8990,311,Undirected,166552,,,1,15480,0.045975,0.000770801
12231,12245,Undirected,166553,,,1,15481,0.244256,0.002907773
11927,952,Undirected,166554,,,1,15482,0.087383,0.00094993
11523,6789,Undirected,166557,,,1,15485,0.077681,0.000472263
4815,1748,Undirected,166558,,,1,15486,0.296487,0.003215246
5572,2132,Undirected,166559,,,1,15487,2.284465,0.020709987
4260,726,Undirected,166560,,,1,15488,0.104297,0.000985731
1499,3685,Undirected,166561,,,1,15489,1.577174,0.011130893
14391,12968,Undirected,166562,,,1,15490,0.47248,0.006190622
7994,7975,Undirected,166563,,,1,15491,1.003096,0.014442178
5312,1740,Undirected,166564,,,1,15492,0.940402,0.010981134
7316,887,Undirected,166565,,,1,15493,0.063995,0.00120241
8129,8176,Undirected,166567,,,1,15495,2.581891,0.020509951
11498,2742,Undirected,166568,,,1,15496,0.112755,0.00133708
7825,812,Undirected,166569,,,1,15497,2.04969,0.014882777
8608,2608,Undirected,166570,,,1,15498,0.628113,0.004422552
14029,13312,Undirected,166571,,,1,15499,0.047973,0.000335374
8817,4205,Undirected,166572,,,1,15500,0.048531,0.000229238
6323,13109,Undirected,166573,,,1,15501,7.216388,0.061037267
12236,14001,Undirected,166574,,,1,15502,2.682564,0.01746776
2631,2380,Undirected,166575,,,1,15503,0.697012,0.005757901
13251,13615,Undirected,166576,,,1,15504,0.115945,0.001166456
14008,13446,Undirected,166577,,,1,15505,0.058752,0.000617137
3015,220,Undirected,166578,,,1,15506,0.16841,0.001463222
10684,8527,Undirected,166579,,,1,15507,2.487899,0.015498204
8400,1010,Undirected,166580,,,1,15508,0.218982,0.002581572
4630,2740,Undirected,166581,,,1,15509,3.717423,0.053136608
5940,141,Undirected,166582,,,1,15510,1.450579,0.00880586
7473,1518,Undirected,166583,,,1,15511,0.560937,0.007416554
1505,501,Undirected,166584,,,1,15512,0.057155,0.000527243
11575,1426,Undirected,166585,,,1,15513,0.255305,0.003357742
13753,12200,Undirected,166586,,,1,15514,0.108153,0.001590991
11679,11453,Undirected,166588,,,1,15516,0.00427,5.17E-05
10757,3342,Undirected,166589,,,1,15517,0.448766,0.003323304
12652,12646,Undirected,166590,,,1,15518,1.352655,0.009874982
6826,976,Undirected,166591,,,1,15519,0.183083,0.001647602
6461,587,Undirected,166592,,,1,15520,0.18227,0.002420923
11782,11637,Undirected,166593,,,1,15521,0.037104,0.00023241
8951,10176,Undirected,166595,,,1,15523,0.206923,0.001753312
8326,6939,Undirected,166596,,,1,15524,0.477051,0.006234909
4991,2485,Undirected,166597,,,1,15525,0.267247,0.002634731
13348,12544,Undirected,166598,,,1,15526,0.015094,0.000132001
6704,5476,Undirected,166599,,,1,15527,0.014594,0.000213529
1793,5025,Undirected,166600,,,1,15528,0.149976,0.001618282
12374,7844,Undirected,166601,,,1,15529,0.423323,0.003586462
4443,506,Undirected,166602,,,1,15530,0.042656,0.000868366
13292,12575,Undirected,166603,,,1,15531,0.138688,0.001680608
14167,11976,Undirected,166604,,,1,15532,4.778611,0.073679879
12285,4948,Undirected,166605,,,1,15533,0.130779,0.00113134
2098,701,Undirected,166606,,,1,15534,0.516735,0.005196728
5344,83,Undirected,166607,,,1,15535,0.127338,0.001060573
9041,4408,Undirected,166608,,,1,15536,0.341637,0.004028723
11057,10740,Undirected,166609,,,1,15537,0.006934,5.39E-05
8250,2257,Undirected,166610,,,1,15538,0.503143,0.003787727
5189,2185,Undirected,166611,,,1,15539,0.076555,0.000564793
9399,3806,Undirected,166612,,,1,15540,0.098216,0.000873584
6464,3552,Undirected,166613,,,1,15541,0.303231,0.001137482
2001,8479,Undirected,166614,,,1,15542,0.510911,0.004747986
9274,1060,Undirected,166615,,,1,15543,1.705424,0.021633452
10249,2127,Undirected,166616,,,1,15544,1.231184,0.014468178
12242,12241,Undirected,166617,,,1,15545,0.203399,0.002214226
4971,1632,Undirected,166618,,,1,15546,7.07529,0.060147638
6497,7509,Undirected,166619,,,1,15547,0.896692,0.010735233
11233,96,Undirected,166620,,,1,15548,0.120126,0.001229128
11624,11576,Undirected,166621,,,1,15549,0.142245,0.001690983
11224,10101,Undirected,166622,,,1,15550,0.004808,5.80E-05
